assessment_id,student_id,educator_id,subject,domain,score,assessment_date,assessment_period,learning_objective_id,notes
72b704a6-cf12-40a5-a634-34aa4df9e838,56059ad4-52e4-4cb0-82ed-9e6deeb3f2eb,b475961b-528b-4faa-9c25-691aeb28c701,social_emotional,conflict_resolution,3.5,2024-06-24,spring,0ca53fcd-39e3-4242-abe9-83b7e3a4d8b4,
ea36d612-1864-412f-983a-965b0a2672de,98e6bd3b-d833-43cd-949d-b0ed14ae037a,fed1249c-f9be-423e-a3b6-f5708a19ce5b,social_emotional,cooperation,3.5,2024-06-19,spring,6a8a5cbb-80ac-490d-b12a-b107bad5b9d4,
1378c1ed-fd92-4c38-a39a-6cb189f46ba4,ec520f21-ebd9-4c7e-8b64-e1b860e4cc9e,ac28c0a6-2045-4a86-80b1-61397c5f8e58,math,measurement,1.5,2024-11-01,fall,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,
12a3c709-ab2b-49f6-89a7-56cb227638ab,832b8700-5d14-40b6-9874-c859d841cede,b337a6f7-bf45-4404-842f-e66df291c57f,social_emotional,conflict_resolution,5.6,2024-05-20,spring,ab022529-db87-4c52-ad13-93f25a6a46b5,Student showed strong engagement during the assessment.
21cc6c1f-2839-4131-b3f2-d0468b3b486d,4dd0cc73-fd7c-4d42-b97f-ccf0f798732a,35abe7ef-56ab-4de4-a888-fa524c914b7a,math,operations,6.8,2025-04-03,spring,b299790f-9f9c-4cf3-82b8-9be6aa3ef89f,Shows creative problem-solving approaches.
faab8eb8-f7e7-445c-ab95-33944aa29268,e52315c7-c0c0-44fd-b223-25c146a6a04d,e29d3818-fbdc-45ed-ba5b-c81734a0e3df,social_emotional,empathy,5.2,2024-12-09,fall,3b9d320c-f8da-4e54-8ab9-4bfe614a92f0,
057e7eb9-ae98-41e5-bf32-14d33373e09d,1bbf8913-4528-452d-8e53-30c9c9551623,da61d077-98b8-4ba7-8889-bcc172360283,literacy,phonics,3.9,2025-06-09,spring,7864e9ef-fa79-4a17-8cf7-e438532b0cee,
8103b548-cf5e-4773-a3be-141acfec7560,0c5e119a-71c2-4aaf-b74f-c25c1ccb275a,785ca6d4-d50e-44fc-9ccb-7a9e9a03befa,social_emotional,empathy,8.5,2024-08-14,fall,4e7cabcf-40f5-4101-8437-97497fc0908e,
63b91806-b643-4d8d-9dd9-6854970b90b9,fe2970ba-50fe-44b9-9c67-30438384764d,beb8be19-dbcb-40fc-9d3c-6f1668e3e2d0,math,counting,7.1,2026-02-19,winter,d574fc6d-c7f5-4c1f-8db2-8d51b86cbee5,
8d9ba10f-0dfa-4304-b201-cfd03ff87ed8,6c44dd08-b82e-46ab-a8d0-a23329fe2605,b597871b-e4bb-43b4-aba0-5b43f9430460,literacy,vocabulary,7.8,2024-05-02,spring,16baebea-6b02-4655-a269-d259ba2477f4,
52fce231-f3fc-4519-aecb-e1ee2b4367ad,b83b5bb5-a9d7-4ce8-86fb-174dba982202,0ffa7d3b-ac4b-40f4-9989-71a1cf9cc1c2,physical,balance,7.5,2024-12-10,fall,99851d62-61af-4077-9ba0-e8c8b480c1da,
49b431a6-a193-4360-aa93-469297171ca4,1ba29e19-6c59-4c32-9f4b-b2c5eab586bd,8df4680c-b201-4f4a-8460-c4c5dc6c0964,literacy,phonics,1.6,2024-06-21,spring,b059913a-e87a-46c3-a312-fad912dd66f5,
2e24ff4a-646f-47dd-bda9-e5e12e293801,d955d7c1-eb0e-44a9-a719-ea3f29bae069,14e14884-094f-4884-af69-e61ba844fdcc,math,geometry,6.9,2025-11-29,fall,33425051-1f12-4299-aaa4-657419ca8ee5,
831d5ac8-3032-4681-89f3-f057ef1eef4c,4ef9efd0-d86e-4204-84de-746220b1dffc,7f5c03cc-ff9a-41cf-bc68-3b80c74e7f3e,physical,gross_motor,6.5,2024-07-16,spring,c846eeaa-7055-464a-9165-13a4b7813c7d,
768c2892-ef20-4708-a59a-2ad5d1ab522d,18af6c1a-b2c0-4472-a696-f7da4cb14506,893d623c-2ca9-4d48-be91-69e3bb2b9c2a,math,patterns,4.2,2025-01-11,winter,31e6d1d9-e628-4330-8164-e9e9759556aa,Shows creative problem-solving approaches.
b3d0a447-9f60-427e-9cf7-3fe9f8e03f0c,7f738c0b-ddeb-4a5a-94bf-48d3d22636b6,d75f345a-a69d-4669-a17b-587e2a94f853,physical,balance,5.1,2024-07-07,spring,357fea58-e817-4e07-90c5-4563775f3cb0,
0a10aff3-11b0-42e2-9a50-b543d6de6337,f5b2c792-6750-48b8-aab0-15ae49239548,affe5f86-cc71-4931-bdd7-bcadd590b826,math,operations,1.0,2026-02-16,winter,47c62032-131b-4145-a03c-e9ab05d6a158,
34c5452c-1417-4aa6-ae52-eec0994ca1d7,83690cc8-89af-4654-9694-ff1991cb6dfe,bfb72777-acd0-46f7-9c76-c9f058cb2d2e,math,counting,6.2,2026-02-19,winter,dab068bc-9ae2-4ca2-aedf-2eef2eea2457,
85af65a2-5e03-4e77-99a4-bf66f693eb72,18d2add1-ff20-4b9a-8292-bf9a12ed233d,38b66615-d638-457b-baab-50e77902db69,physical,coordination,5.9,2026-03-29,winter,91bd8234-3fef-4979-a060-ac24de79d368,
4dd6fe6c-1e02-4159-baa1-842540a821b6,ab06b859-03b1-4b1f-94dc-0a22bf144fcd,8c06306c-8e9f-466a-9c17-dcaf8ec74e3a,science,earth_science,3.7,2025-05-21,spring,65da26ea-c19f-4aae-96c8-95c0b04e4386,
91fedba9-f629-4fbc-beb6-0bdda71f145e,7144d346-3720-4990-ba22-fe830872990b,97db7081-9a33-45f0-bed6-ae5309936c55,physical,balance,6.0,2026-01-20,winter,7d7c4500-2c0e-4e31-a1f2-81e92ae4d41a,Needs additional support with foundational concepts.
4d21e443-5af3-4f14-9c4f-e34d1979505c,10c8c616-5b39-46cc-848e-e348e0e8c918,4e6e7c70-2be9-437a-b726-64b6909fcadf,science,physical_science,1.0,2024-11-26,fall,678b9963-3102-4d7f-96b7-1d0e7fe7a45d,Needs additional support with foundational concepts.
b4288863-95b2-43fa-b4d9-ecf5fcc64102,feca8a47-9147-4f88-bc57-69746f1784f6,17fb546c-b32a-4706-bced-59ed2f685509,physical,fine_motor,3.5,2024-04-20,spring,761e0d58-f2a4-4367-99de-36b361522240,
b511fb55-32c5-422a-bd5a-edd667306375,33fdd12a-8f42-4881-b0ef-779a61cf48a4,6f9ff307-a3ec-4059-bc2b-e475fc7aa14d,social_emotional,relationships,4.4,2025-10-02,fall,0431bbfe-ea38-48ce-876c-13e9bb800751,
a52d2cf2-8e77-4ea1-8cef-d3fe0f1dff3a,af008d18-b73e-4813-8764-be6e4c383811,e3d2fe14-cca9-4949-baaf-04eb0113c578,physical,balance,1.5,2025-04-01,spring,99851d62-61af-4077-9ba0-e8c8b480c1da,
ad799630-0242-4116-a998-11b8fb7e528b,6e68d57a-c700-44ff-ad21-2c7c9ca2f21b,be4f880a-b080-42bd-bf87-e2677f8bde34,literacy,comprehension,3.5,2024-05-06,spring,df810b10-f445-4c4c-bfbe-8cbb30659bea,
93927aff-6c78-4230-ac3c-295d16e3f143,fbf8d81f-3d8f-4cf3-bf1a-b1bb3139ba08,991d5ed0-ea24-469c-9465-c1a9473ae61f,physical,gross_motor,7.7,2025-11-28,fall,c846eeaa-7055-464a-9165-13a4b7813c7d,Making steady progress toward learning objectives.
d5f2f399-b680-444f-bf12-fdd4c0d1641a,39ca4be6-a842-445a-8c5d-3c24b8e1fdfd,a782458d-fa24-462e-a61b-140fa8994427,social_emotional,conflict_resolution,3.4,2025-07-13,spring,32f3ae0b-cbbe-4807-8ea4-a0ba5689a8a2,
cd065be9-f3d9-49bc-838b-4e8a88c26868,9d3c9a3f-67e0-4734-a807-9ec1fafccf17,1ec1959d-beee-4061-9124-e3257153d563,science,observation,5.8,2025-03-04,winter,f3e9252c-0453-4bb8-9831-d4d000ce39ed,Student showed strong engagement during the assessment.
caad2c54-4729-407e-8031-b8629abf1640,bad91145-5971-4cec-8f02-7e3cb60448ac,a782458d-fa24-462e-a61b-140fa8994427,physical,fine_motor,7.3,2024-11-20,fall,04efdc1a-cc5b-4376-bbda-9ff44ff1b8e9,
e7834865-4ab6-4f6f-8aea-38c2e45bd5ff,87c0bf72-8a18-416c-a77a-19a7dab14417,5736ae35-a10f-454d-adfb-d084ffcf5459,physical,gross_motor,8.3,2025-10-05,fall,b47ccb6b-9cd5-450f-8015-90e6e2aa098b,
6b821d1f-5cbc-4b11-a7a2-af19b47bcbc2,43f00b12-d352-43e6-b6bb-80bbeb758bfa,bfb72777-acd0-46f7-9c76-c9f058cb2d2e,physical,coordination,4.8,2025-08-24,fall,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,Demonstrated improvement from the previous period.
c6fd1d75-e320-4561-9cdc-d7bc2b1d4ab5,54be013a-5848-4649-b486-d1a94758d947,3a7046ca-6111-4b29-ac27-70ef77e8ba3f,science,life_science,6.4,2025-09-02,fall,dec5c1bf-61d9-47dc-bc29-9047d971ad88,Consistent performance across multiple attempts.
82f8a00f-5071-4828-934f-4a698627fe28,69d7909a-8c13-442b-a2fe-ac35a26453cb,35abe7ef-56ab-4de4-a888-fa524c914b7a,social_emotional,empathy,8.2,2025-01-01,winter,8fbb8aa3-0848-4214-a045-cc9d3321181c,
a2b62585-b4ad-4924-8678-eaf358d29665,ef508bf9-cc60-4737-9be2-33095cebe904,3990190b-443c-4973-a347-2d774a66759f,physical,gross_motor,2.7,2025-03-26,winter,b47ccb6b-9cd5-450f-8015-90e6e2aa098b,
ddf2dd75-35cd-4ba6-9bda-07a27eaa3a30,c6e4bddc-8031-470e-be5b-02b06814a153,f52a0ef4-e058-4690-9829-cf4dfc61df28,physical,gross_motor,6.1,2025-04-11,spring,3dc92bc9-0897-46a3-8581-f63d0206fb62,
7aa47bd2-b5c1-4495-ac4e-027df08baf15,e1e5815f-e2df-4a33-b9ea-2f6fd5df211b,38b66615-d638-457b-baab-50e77902db69,physical,coordination,3.7,2025-03-04,winter,51194835-9238-445e-ae91-0266db9c484f,
2b34b211-16ad-4dbd-a1f5-8e0aaf73ab1b,36e372c6-ed86-4fec-a726-f033b2d58de6,df708ecb-eb55-4386-b4cb-d71bd1d6c020,social_emotional,relationships,3.4,2025-09-20,fall,61e1a505-273f-4af4-adb0-9abd431a3ac6,
63d64c73-17f9-4faa-bdc8-6298f90a6877,f3fa17c4-7644-445f-bc36-8fe03b42307f,5f2c2168-0ac2-4f5e-a0af-c9f991e56c22,physical,gross_motor,3.6,2025-04-22,spring,c846eeaa-7055-464a-9165-13a4b7813c7d,
38b8f091-440e-45b7-8045-ed5c019c3703,e2400915-89af-4ef7-9ca5-2169db23c7d8,fd1254cb-4827-4ba3-9c39-9e58cd1f986b,literacy,comprehension,7.1,2025-03-22,winter,1e80ae4a-463a-4964-b2b6-fc7f29864e28,Making steady progress toward learning objectives.
81e10c19-bd97-49e7-a45e-27c1cdc54a87,9a87ff0a-13b7-4d8d-ab55-20912d9f00f9,32e2a680-6b7b-4245-8db5-2b369564cb37,math,measurement,3.5,2024-11-14,fall,1bdff18f-a56f-468b-ab38-966621ddbb32,
34301db9-2311-455f-b0bd-c91ca20cf094,4b2c6576-eb14-46b3-bda8-286b0ad57315,02ac616c-2abd-4451-b201-d7cea5f79e8b,physical,gross_motor,6.9,2024-05-15,spring,c846eeaa-7055-464a-9165-13a4b7813c7d,
aa5091bf-1b17-4383-bdf6-8ee201e019cf,34170f7f-e8e9-4c9d-9165-9cbb8cf4c956,bb7da87a-d5a4-4880-88e9-c312a637e941,social_emotional,conflict_resolution,2.5,2025-05-02,spring,32f3ae0b-cbbe-4807-8ea4-a0ba5689a8a2,Shows enthusiasm for hands-on learning activities.
4e8c68a4-2a22-4a60-9966-f33c82bff28e,bac45d77-d3b4-4cf8-95e7-e96624600205,220e6b00-2c16-4d51-9ce3-0316c7673a81,literacy,vocabulary,6.5,2024-07-17,spring,5810d9f2-29cc-4db9-853f-43977e2559de,
c9efa940-f18d-42fe-85ef-2f220e513f63,68790a78-5dbe-4222-813e-6400d1dd78bf,e97e84e4-8499-40d7-8225-917bf73b359c,science,inquiry,8.8,2024-12-06,fall,744566c8-bbf5-4ed3-b3cc-356d86b3bc13,
d16bb0e6-2d17-41cb-b02b-13c3d9787c7c,e0adbaf4-3fe0-452e-8087-e7d0998b043c,eead2535-5598-4a88-af8f-fd79402dbc85,math,patterns,1.5,2024-09-27,fall,76ac4272-4761-48f1-9eae-079ac71cfd84,
0c852449-08bf-4b4c-bee7-2946e00f5e0d,671f50d1-2511-4847-b0c4-3268efb3cc69,8e72921f-3952-466d-822e-46af4bb384b0,math,measurement,8.9,2024-07-04,spring,618223cf-6e0f-48ff-aabd-fb039e975503,Responded well to scaffolded instruction.
c248e518-c8fd-4dd5-bee0-1a1b0aa31e82,3826c9d1-5866-402a-8b22-ea6bc483362b,f633536a-67e3-47b0-8c70-8d5ae194be1f,math,counting,3.7,2024-06-27,spring,4b314d63-2602-4f80-b7c3-66018fc4b021,
fc508e60-68b8-451a-a588-e2bff19371eb,66760cee-95aa-4972-a967-7123b5966888,f633536a-67e3-47b0-8c70-8d5ae194be1f,social_emotional,cooperation,3.6,2024-06-06,spring,fe2ab558-b419-4fbd-95d7-c168ad0ebd07,Student showed strong engagement during the assessment.
04645a6c-73ce-4feb-a9b2-a34a2c7788dc,2d8a5a95-01ab-43e5-9762-dc09bbd4e964,da272521-aac6-48f8-822b-4458301451cf,literacy,reading,4.5,2025-07-07,spring,9f43480c-5057-4725-b5af-9a7762dbea5b,Demonstrated improvement from the previous period.
0ae59c0c-424a-49ae-8b96-eb4062d8cf8a,5366c907-0373-4a75-b7ad-e20858e45f47,4e175f53-8c4e-42bf-b427-224cfcd1c9fe,literacy,phonics,3.9,2025-05-25,spring,ca6bc2bb-fb97-4593-895e-31f02fdeaf6d,
b6910b19-854a-4ed9-b0dc-db2aac54e39a,f5003546-2cce-4240-b8f6-53fe420fe297,52a631ab-d743-4e81-b594-c9550f347fde,math,geometry,4.7,2025-02-24,winter,711fad44-72d5-42e2-8ff7-6f3c0782f293,
a753123a-c90d-4a0b-8d32-ef27269cea7b,6351b3f8-c00a-4f34-935c-ef9166bc223c,5f2fe147-1bd6-4926-9d3b-09127aa242f5,science,observation,3.6,2025-02-09,winter,7036d925-a6b3-4283-8bc6-80630c83da4e,
7ebf4485-a059-4271-a66b-069fcdbe433b,92ed60b1-dc06-4af9-815d-d54d18ed6048,dd03888f-1000-43e3-b6c6-1f634a1682b4,literacy,phonics,5.8,2024-10-08,fall,ca6bc2bb-fb97-4593-895e-31f02fdeaf6d,Responded well to scaffolded instruction.
fb73aff0-7ad0-466f-8261-2ef7efe657f6,4e2b359b-8e4b-4a52-a78a-83b24ae06e22,cfe7ab14-8764-4074-9f65-aa7d8e890983,math,measurement,2.2,2025-03-18,winter,b3a2b6c0-13be-4135-a9b3-4ee718339869,
a0d4056f-9353-4d96-930d-f86026092f7f,447b5f3c-92a1-4c2c-a22b-528113beb846,1f8c23be-3d60-4ca4-b69e-1d86d3f0bb1b,social_emotional,relationships,1.2,2024-07-17,spring,0431bbfe-ea38-48ce-876c-13e9bb800751,
65fdde6d-0892-4188-b110-af3b55641637,965b7101-7f20-4b6e-bba9-ce2d46f1e9a4,893d623c-2ca9-4d48-be91-69e3bb2b9c2a,literacy,comprehension,4.0,2026-01-19,winter,df810b10-f445-4c4c-bfbe-8cbb30659bea,
1e13ba1a-2dbb-4bd3-857a-1f09a17f7473,9cf46d11-9bb3-44e1-8b6f-7b3d04e93660,43cddaec-a986-4d5a-a239-9937383ddca3,math,geometry,6.8,2026-03-23,winter,881bcec1-cd7f-4d5e-b488-48ec65338dbc,
8894db5c-11e0-48d0-9ffa-0c0dffd195fb,fd6c1175-092e-45fc-82ac-e963273b4dc6,10c7e62d-516d-41e9-b861-e3faf544993b,literacy,comprehension,7.4,2024-08-18,fall,9b80d9f5-d273-4104-86a1-cf55a50b17ba,Making steady progress toward learning objectives.
b29bf71c-8384-48b3-804d-1f687c34c853,2df684cb-a860-467b-af0a-fc8ddbd37c7d,7fccd467-0e95-419b-824e-e37f0fc0d9ad,physical,fine_motor,2.2,2024-08-09,fall,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,Demonstrates age-appropriate skill development.
881dbdc9-e4c6-4ea0-b646-717e3061a65a,22debd1f-af45-4a0b-82d6-7b606219e7e3,9078187c-ce6d-4d92-bd37-a3c33035e95b,math,counting,6.2,2024-09-24,fall,dab068bc-9ae2-4ca2-aedf-2eef2eea2457,
0e5a3bf6-83a6-42a3-8156-2153b0366b06,ff160730-ea88-4b13-b862-4b9016ba91bd,12004d06-ea32-48b8-9c21-59c71fc535a7,math,measurement,8.6,2025-04-28,spring,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,Excellent progress in peer collaboration activities.
8eecdb0a-44a5-418c-af9e-2bd3152504a6,9d51071d-9359-4440-8b91-5f462de0b9ca,37cacb93-dee2-4fa9-9176-ed9f5ced0a95,science,physical_science,7.4,2025-11-10,fall,b6f9cf6e-5e54-4184-9987-5827ce36b0e3,
e5b95a96-22cc-441e-92b3-86e29287b382,9da1fcb6-cf93-4395-81f6-f658c242dd0a,10fa2826-8449-484b-819b-d150e2243b29,science,physical_science,2.8,2025-11-06,fall,41dd368e-fbd1-4aa9-951a-772490e9dffa,
f97298f4-1d3a-4f2a-b876-f445f01b1a95,795f235e-9654-4ee1-84cf-f273cab95553,742de1f3-e668-4fb2-8f3f-d155d2c1a5ed,science,life_science,4.9,2025-03-29,winter,9c62c8c9-b876-42cf-83f5-1c6c51563963,
71c6784c-cef7-4fe8-937b-5bce5cc0cbcf,9c60cd20-99eb-4748-bc2b-407abf04e5ab,b40034a2-072f-4ac7-b76c-e0f04e53338e,literacy,comprehension,6.6,2024-05-23,spring,1e80ae4a-463a-4964-b2b6-fc7f29864e28,Student showed strong engagement during the assessment.
05ea53fb-2011-488b-bb11-28103041acdd,690293c5-f2ac-42ae-b31e-296557d1dfb5,b1656745-4673-49e0-87f1-10515abb812d,literacy,phonics,8.3,2025-07-21,spring,7864e9ef-fa79-4a17-8cf7-e438532b0cee,Consistent performance across multiple attempts.
6c680477-15b2-42ac-b9a9-29be12dc9695,9df7e203-c527-4532-a63e-9235feb116d3,7fe73a07-3e4e-48cf-ac38-74c945b55cbe,literacy,phonics,3.0,2024-08-12,fall,ca6bc2bb-fb97-4593-895e-31f02fdeaf6d,Demonstrates age-appropriate skill development.
0f2a87f8-20f6-4f26-9ddc-c3e729bfbd6e,e6b5dcaf-7ca9-405b-b99c-beaba8d72692,93b5f351-27c8-40fb-8e66-3a180fac07c2,math,operations,1.7,2025-03-27,winter,490bcba6-b885-4cfa-b3a9-f1bc9a2ad66a,
17e33afc-0e07-4ec6-8038-e896a0c682e0,d947fc0f-adeb-4d5e-ae30-48e068ec856b,868eaa2e-da0f-4043-b659-9baafd83c8c7,literacy,writing,9.0,2026-02-25,winter,823d752a-3f5c-4e8a-a53e-beb92b42cfb2,
fe2bed89-200d-43ba-8c84-463fab405e75,71667160-ac19-424a-b1fb-5e5a0de14ce4,6ba95bc2-1c96-4bda-80db-6c0969346340,literacy,writing,8.3,2024-08-31,fall,4f2d2728-5b0d-46d7-9cc3-d4b20b57c4ef,
a392aa0f-2062-4458-b78c-f61d9cc256f7,d56d31c1-7898-4403-b599-6a66be3d6256,97db7081-9a33-45f0-bed6-ae5309936c55,literacy,comprehension,3.3,2024-05-17,spring,df810b10-f445-4c4c-bfbe-8cbb30659bea,Needs additional support with foundational concepts.
1411d893-2488-4f33-a125-d2be004edb8a,73378f68-af66-4768-b9df-a9ce3a72af71,16a04692-8043-43d9-86a0-b01e0b5686bf,literacy,phonics,7.8,2025-04-05,spring,b059913a-e87a-46c3-a312-fad912dd66f5,
1fc341d1-823c-42a4-b957-746fdab4095c,6a4d2080-719f-4ec1-b328-944e81a02df4,3b35cadb-f6cc-4e23-a506-f81af8078b60,math,counting,8.8,2026-03-13,winter,dab068bc-9ae2-4ca2-aedf-2eef2eea2457,
e337fd37-4835-4701-b91e-95046c1c7e5c,f2d0583b-9929-4614-a54e-fde5f098b95d,c3de8f36-741e-4a47-8a0a-752112ecf9f1,science,inquiry,3.1,2024-04-26,spring,da11c031-83ab-40a9-a7db-0a804520e43e,Making steady progress toward learning objectives.
c82619f2-3dc6-4460-9a8a-8d36446feed2,eed97e1d-6794-44df-a842-6b5dd478440e,d7075a5a-3849-4bd2-8434-9333d78498b3,physical,fine_motor,4.5,2025-03-07,winter,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,
fa7a861d-4866-4f58-a631-362070b495bb,9ee47a78-9f52-4a34-8578-3320c86174de,c46ba181-f49a-4e55-915d-c9da74e26e9b,physical,gross_motor,8.2,2024-07-08,spring,6829b629-8c16-43b0-8664-eb03b171e12b,
6990d061-333c-4775-b6b9-d96f46fb99ad,76a1f7bc-92b8-4202-acaa-ece8a0546342,5f2fe147-1bd6-4926-9d3b-09127aa242f5,literacy,phonics,5.1,2024-11-14,fall,ffc87ac2-9fa6-4cf7-8a40-601f55ab1db4,
340bef60-0fa4-4312-a6ec-7aa9abb4be13,220c4e23-7605-431b-a77b-c7237f541083,affe5f86-cc71-4931-bdd7-bcadd590b826,physical,gross_motor,3.8,2025-04-28,spring,eebc429f-32ec-46f8-8d36-c311c13a1bef,
27c0dbe3-7a84-4575-b47e-9c231299df95,9efb246a-2dcc-464e-9204-a17381599c9e,8ff4fbe4-3f94-463f-8ace-8caff75c713d,science,observation,2.6,2024-06-17,spring,7036d925-a6b3-4283-8bc6-80630c83da4e,
8b7d287d-ddea-4996-893d-4ceed5770b9c,d2ff9838-cc92-473e-b5f4-f4ef6d4a7f00,7fccd467-0e95-419b-824e-e37f0fc0d9ad,math,patterns,8.1,2024-08-12,fall,bf3a2007-f144-43ab-a25a-4651eaef229c,Shows enthusiasm for hands-on learning activities.
bb2dd97b-d32c-4957-a716-4819b51c3ebd,82e1a62f-7efb-4ddb-815c-05aca711cbbd,7f5c03cc-ff9a-41cf-bc68-3b80c74e7f3e,math,counting,5.4,2024-10-18,fall,88f26b71-8c4c-456c-8474-36df85092ae0,Shows creative problem-solving approaches.
f95befe1-71b5-47d3-a467-22587faeaa5f,8ee13f17-1cf6-41bb-9aa5-ca8c21cf39f1,792d384e-c265-4f5d-a410-d6b76569874b,social_emotional,conflict_resolution,7.0,2026-02-13,winter,36fa5566-bae6-49a5-a55d-77dbcbf285ea,
0d63231d-2978-49c3-85d2-9badfffc1dbd,06903cf6-eb84-4f35-be5b-7851ea7fa329,fde39350-6fdd-408b-973b-1a8c669e5553,social_emotional,relationships,1.1,2025-12-24,fall,61e1a505-273f-4af4-adb0-9abd431a3ac6,
58b4a643-b06f-4169-a490-23669fe36499,c344b46f-d0b7-4fe6-b927-4a10e7310808,716f664e-3c7a-4c1e-acdc-f1d66ba49951,literacy,vocabulary,7.9,2024-12-21,fall,533a962b-4003-4f4b-afda-ac164c931447,
0225a7bf-ce8e-4184-b90c-8be20e56ffe8,26f48fc4-dc2d-451f-8b7b-d9b47f92f43c,82e343e1-2ee6-40d8-a3da-0e3548edb44a,math,counting,2.3,2025-10-28,fall,4b314d63-2602-4f80-b7c3-66018fc4b021,
c2d56887-d68a-4e76-a4ce-252756eff45e,5b4c31e4-2c58-4f6a-a0b6-2a13cc3956b9,916d2427-b6c0-4fd0-bf2b-ff8eb7427152,science,life_science,6.7,2025-11-27,fall,dec5c1bf-61d9-47dc-bc29-9047d971ad88,Demonstrates age-appropriate skill development.
3332faec-b320-48e9-a4a3-7ca51c854f1e,77a1fd07-0693-4fe2-a975-87cc582807e5,1b44ec60-af07-4f18-9f9b-0f01cdda1cca,social_emotional,cooperation,2.9,2025-04-08,spring,fe2ab558-b419-4fbd-95d7-c168ad0ebd07,
9684bb08-4d4f-430d-9cf3-4dda911d93b0,1ab22039-db69-4d8b-9173-a8b9d159d253,6f9ff307-a3ec-4059-bc2b-e475fc7aa14d,math,measurement,8.1,2025-04-05,spring,1bdff18f-a56f-468b-ab38-966621ddbb32,
cf781b26-24d8-4172-80e1-01cc365b80c2,4dd0cc73-fd7c-4d42-b97f-ccf0f798732a,89a4ce3c-3ffe-491f-b5ff-4a0ec03915d6,physical,balance,1.5,2026-01-17,winter,29c759ee-eeac-46c6-83a0-37d5631ebe36,
8f07f707-fa87-4966-8f16-bcf88cd40508,eed97e1d-6794-44df-a842-6b5dd478440e,a047f089-d71a-4d5e-91d0-c6d0f0eaa71a,social_emotional,relationships,6.8,2026-02-05,winter,2f639f43-6e9b-4112-b1fc-9bafc51f881a,
9cf2217e-f528-4fb3-b3ef-31d4dbb79626,57e1f9e7-f658-4a4f-8c67-55137af2a440,f3144ccb-602d-405d-a798-c28187a97016,science,observation,4.2,2025-09-14,fall,566f8d40-d2ab-41b7-b043-cb2535b03583,
5a8d2929-426d-4038-9260-764ec0fd5d7d,bc23ae72-1db9-4fae-a78e-06d0267d4409,716f664e-3c7a-4c1e-acdc-f1d66ba49951,literacy,comprehension,6.3,2026-03-09,winter,df810b10-f445-4c4c-bfbe-8cbb30659bea,
0a865fe4-3e05-46b0-b33a-ec9518bff4fe,0d6cd357-db0a-498c-8772-40514143e640,10fe8f2e-029d-44ef-8e9e-b04564c5065e,math,measurement,8.5,2026-02-11,winter,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,
c87b98f4-7121-4e75-a4eb-5bd4a194b8dc,22e51137-797f-441e-bd66-a4c4db140963,37401cbf-f6ea-4af2-ad0c-5b207f5113fc,physical,balance,6.7,2024-09-18,fall,7d7c4500-2c0e-4e31-a1f2-81e92ae4d41a,
03d140f4-f614-452c-a566-350d43f4555d,e2400915-89af-4ef7-9ca5-2169db23c7d8,626b5ba1-962e-4bc3-b307-8011211cc23c,physical,balance,3.0,2024-09-07,fall,29c759ee-eeac-46c6-83a0-37d5631ebe36,Responded well to scaffolded instruction.
04efe9bc-0248-40ff-b834-acd1630d6222,1d21ecca-19b3-44ea-a27e-67a802ffd5af,38572b06-e9bb-4b8f-949a-baadd8b8a2a8,social_emotional,empathy,5.3,2025-06-14,spring,3b9d320c-f8da-4e54-8ab9-4bfe614a92f0,Responded well to scaffolded instruction.
b66fa084-9757-4cd2-8640-27802a93446b,db350cdd-7efd-4155-967d-ee02e1134040,a464ded1-de20-4eb5-9317-2e75e149722e,science,life_science,5.0,2025-08-23,fall,9c62c8c9-b876-42cf-83f5-1c6c51563963,
ba2e20ac-2842-485a-9a4d-5cfd2655c55d,c35a1039-12ac-42fd-84c9-7b6025bd0ae4,384e2589-f6bb-4d95-82e9-337ec33584cd,math,patterns,2.8,2025-10-19,fall,1d837849-9464-4147-b6b3-9b6369f7fbc0,
32c880f8-f689-47c6-95d1-3f95e1bc7732,fcd2b949-1e76-4fa6-9f9b-5281c6a4e643,c77733b3-c60f-4054-a142-2287e76c0e9d,math,patterns,4.8,2025-11-12,fall,1d837849-9464-4147-b6b3-9b6369f7fbc0,Excellent progress in peer collaboration activities.
f3e429e6-4353-4802-9a1f-0e2cacc0c17e,3b55f122-10df-4c62-9e64-3e2814881557,742de1f3-e668-4fb2-8f3f-d155d2c1a5ed,social_emotional,empathy,8.5,2024-06-25,spring,8fbb8aa3-0848-4214-a045-cc9d3321181c,
b6e884ec-547e-4dfc-9e25-e388eb1deaf0,7eff8089-e73a-4248-90fb-3d9cdcad883b,094e81d3-4d3d-4d6c-9e5d-6ed9ceb65623,literacy,writing,5.8,2025-03-06,winter,4f2d2728-5b0d-46d7-9cc3-d4b20b57c4ef,Making steady progress toward learning objectives.
